spt_id,is_bb,p_lyric,cv_fold
78Du4CMFgnhdlG33gblkiP,1,0.5619744497781439,0
1ms5tNNdPouTtcD2oVF9Oz,1,0.3926874157001641,0
3Ws514Z32R5RStEknopqFP,0,0.7817178592502332,4
0FDzzruyVECATHXKHFs9eJ,1,0.381159420289855,3
1McB83bDNHKktZYh6GSSSy,0,0.7413407329443126,1
67g3peWMWu7Vbq7aZNe1Ts,0,0.6042255353415263,0
7COfe3P7KgfwDwIRB8LIDw,1,0.7545469766551856,3
578Eooad7oUyn4stovZiPg,1,0.7178034936485497,4
1jMjqKIBm7r94LnsPVHD0z,0,0.20380672391274043,1
6Nt8JXqD73iPp1tJLJduaQ,0,0.2222222222222222,2
6rVuwfysYo1Bp4Hoc4YuE0,1,0.7046007681619014,1
4YzYSRZTMgVngQP1iL38RI,0,0.3378684807256236,3
5R4fsCui16zT31xp9rsRkm,0,0.2994045320236215,4
7pNC5ZIKtwUK0ReSpM3P9f,1,0.7102282025524481,1
762DNrRoNdC6IyKWcPY0Vu,0,0.6996895857450912,0
6irE4Fbjbry3czv7mTxVSB,0,0.7418461378828582,1
35rSpXB5bk9ega9jsjcRts,1,0.7637778887778888,2
0YpzP03QziAgqcZSCtjbl2,0,0.568361801242236,3
1rqqCSm0Qe4I9rUvWncaom,1,0.3776400475051085,4
3Z30Gh3iEhTeQiVM47sZLf,0,0.8312137771154164,2
5Xg5bGbWHToIMSsqWxOsej,0,0.16272919042627967,0
5WvAo7DNuPRmk4APhdPzi8,1,0.8636472125917668,1
1ahAuX3F6tDdNRfMdiLsv6,1,0.7791532162301346,0
0KKkJNfGyhkQ5aFogxQAPU,1,0.9132532878674322,2
7rKR1MvQKOminlLVUmZhwN,0,0.5028486394557823,3
3qhlB30KknSejmIvZZLjOD,1,0.14039736107496173,4
6JaPUxse2AsI0df7XXvetF,0,0.16853333860935715,3
6f5ExP43esnvdKPddwKXJH,1,0.7067204301075268,3
0rCFRyEy4WXjRXNpO80Dzs,1,0.49003818869176907,4
5WcAw6NAzt2cMDILhHnySb,0,0.2056305415101313,4
2d8JP84HNLKhmd6IYOoupQ,1,0.8392857142857144,2
4bZd0nRuX8HyjeXAUBczvm,1,0.49154040404040406,2
5xzzxWj8a1YBbNZhNLqWuQ,0,0.3371913580246913,2
5JfzG6442R2JvJXBDfUXZW,0,0.5035033054055736,4
0SZRWZnSbvPmTVWcOjoQoo,0,0.4354225497790532,4
3HVWdVOQ0ZA45FuZGSfvns,1,0.511208920425941,4
5hRkInDMxslZd6KTkIkNYd,0,0.22931306204041924,0
2nbzkK3mlo8LWB4t73iloJ,0,0.4156792090396441,1
6K8qKeWo5MsFED7wCR6Kop,1,0.5687069767839912,0
6wJwkMo278iWVlWl1XQ4WA,1,0.39658465289324935,4
1PC0GlgxnHDhqtuUQ7v0LJ,0,0.27746798230096464,0
1BZG99C7Co1r6QUC3zaS59,1,0.3317511901056557,4
6v3KW9xbzN5yKLt9YKDYA2,1,0.591540404040404,2
3nB82yGjtbQFSU0JLAwLRH,1,0.5521617603769244,1
5jsw9uXEGuKyJzs0boZ1bT,1,0.44814092069275696,1
7IYoh1u7dFM1xIWSEYd5B8,1,0.587121212121212,2
0lxCvY5L6XpFWPDH3iq9yx,0,0.08490741936305156,3
4UPf2eHnblndIwxepTF0AP,0,0.6536946316433379,1
3CbPsxgJB53v51wWqcY6oD,0,0.16613783473421792,2
7q8jJ1XZEliBakZSUMFde5,0,0.5275252525252525,2
0nJW01T7XtvILxQgC5J7Wh,1,0.7355040792540791,2
5WaItWNLLLJ2P2AZyrsg9v,0,0.1857233061872213,1
3B54sVLJ402zGa6Xm4YGNe,1,0.8110119047619048,2
51ODNNDZm21HU7wI7cccRr,1,0.5311839355911425,0
4gbVRS8gloEluzf0GzDOFc,1,0.6357965170640486,3
4q5YezDOIPcoLr8R81x9qy,1,0.44409485940843824,4
6rPO02ozF3bM7NnOV4h6s2,1,0.6914111712383901,4
4Ce37cRWvM1vIGGynKcs22,1,0.3068122847564565,4
5M8goiFYynmNxhueYW6grR,1,0.46490929705215417,2
3vv9phIu6Y1vX3jcqaGz5Z,1,0.7472868756450847,3
2McT2fkH0VDqPsbiB9HWPq,1,0.7382504536907198,4
1M4OcYkxAtu3ErzSgDEfoi,1,0.779766761569885,4
5Y35SjAfXjjG0sFQ3KOxmm,1,0.4992384899371465,0
76YkEVUWvMTwZVlxhYG4Mm,0,0.08884693892469846,0
789CxjEOtO76BVD1A9yJQH,1,0.3900830326724248,0
1g0pdNC4sLKV0bGBV5ngcW,0,0.30518874216353203,3
6GsAD8PgHxmEuIPTG8GP3M,1,0.7494126381670295,1
26rdOwwjC2UnweK3xeS58u,1,0.5522830344258916,2
6Knv6wdA0luoMUuuoYi2i1,1,0.8110119047619048,2
50DKBnjijGJ2d0WV5nqNTS,0,0.6834215933014586,2
5ya0TmUQw2wHMkq36rPsnd,1,0.6192099461358443,1
6Qn5zhYkTa37e91HC1D7lb,1,0.34957983193277314,3
5qrSlOut2rNAWv3ubArkNy,1,0.36399467174187095,1
6B1iDt4SJmWFUeC61V4W7S,0,0.48262462175505655,3
4EKH0ajMHXTkq4ztWuztVH,1,0.3991837523026156,4
0puf9yIluy9W0vpMEUoAnN,1,0.8705357142857143,2
5Ut5dDKfBUCMsWQbc3Lgyi,0,0.09994009800733766,0
2vcyfSrV7QKkxvMMl3EwRv,0,0.3185392817898522,0
5PUawWFG1oIS2NwEcyHaCr,1,0.07878787878787878,3
51eSHglvG1RJXtL3qI5trr,1,0.4957573363978492,0
1qoa9LMGkjuLJuxf8Uy5OI,0,0.22661396574440051,3
7l4feIUBXoYNfXwUAfeAto,0,0.417896017027979,0
2kwqblYAbloVXhyBVcxEw5,0,0.047619047619047616,2
45Egmo7icyopuzJN0oMEdk,1,0.7545469766551856,3
5BJSZocnCeSNeYMj3iVqM7,1,0.5707031314324618,2
3S0sk6DSTgesXsUSAEHNr5,1,0.5741071544455458,1
26BY2zbKPBdk6CZZwmuVGr,0,0.5414617328131787,0
436rdO5fgKVH3HhjA0VyFQ,0,0.10063665283701217,1
0I6V3NmtIepabp1tg4PUIF,0,0.20441851180140833,1
5HxyJa6E8OXdYKKfufrbKE,0,0.36944092446255655,0
5DzDjQNWih2eZNMeE22atV,0,0.15448633928571656,4
3bC1ahPIYt1btJzSSEyyrF,1,0.8050233009249403,2
5Wi88A08kr3Y1OZFfgwWtM,0,0.29175293305728084,2
1eTdTVIxLlhHwwA50vEzZa,0,0.4713284885944658,4
0HyuVJ4BTlsRo0MrEdBbsS,0,0.4276037563340633,1
53QF56cjZA9RTuuMZDrSA6,1,0.42444828295510867,4
35qQhUcOMO33BxV0kW8pQk,0,0.07539682539682539,2
2dLLR6qlu5UJ5gk0dKz0h3,1,0.524193209288811,0
5maiP9UMnTSgoxPX8X3bdz,1,0.8882123341139735,2
0Hf4aIJpsN4Os2f0y0VqWl,1,0.758382987712016,0
1mIETcSwoPrJCMpd4gvajs,0,0.33759537689640623,0
5DPJRKOh4xA5aMCabNSLCS,0,0.08042384156753322,4
5XLye2xYwqnq1aOFsbP1Ac,0,0.22276185660009273,1
66hayvUbTotekKU3H4ta1f,1,0.31150093632530873,1
3w3y8KPTfNeOKPiqUTakBh,1,0.8173729674904396,2
0uXrbzsugKdlAwxQK2IKD6,0,0.34125695586035726,4
4MAv7MqIlcaTBHGiUXIWiw,0,0.6840279123861213,3
1iTWoKAdilGEmit6xhQZje,0,0.6285364160539476,3
5xTtaWoae3wi06K5WfVUUH,1,0.5574597163371622,4
08ljt6NCNAgewQaMya1URa,1,0.7919109797220464,1
1TE8AAk9koG0UJco6ZAUfx,1,0.34721547792952356,4
2bT1PH7Cw3J9p3t7nlXCdh,1,0.3784478171778765,1
1bDbXMyjaUIooNwFE9wn0N,1,0.5073242948418264,3
0pqnGHJpmpxLKifKRmU6WP,1,0.22287581699346404,3
60wwxj6Dd9NJlirf84wr2c,1,0.36731261803287824,3
1EAgPzRbK9YmdOESSMUm6P,1,0.3954281380167539,1
0NAcDFrzFFLYym7hlraGY0,0,0.12499176494762282,1
5lF0pHbsJ0QqyIrLweHJPW,1,0.6564939727167037,1
1stZ0ggEGxXvwzIRmMPdO6,0,0.7365967955217351,4
4reXo2zg1uhEIpUAacDb9C,1,0.49154040404040406,2
4Oun2ylbjFKMPTiaSbbCih,1,0.834248949635158,4
4Fxj5bX8ZlTGw42BIkFwng,0,0.7788310143393528,4
3USxtqRwSYz57Ewm6wWRMp,1,0.4208541448836574,0
1D0PwOIdkVjW7157VR1YOG,0,0.21119929453262787,2
4uJwQujdAC3c203QHqvwT7,0,0.5772016600236524,4
7GJoMiUlL9ZBegGcIpFupA,0,0.25248399015661954,4
1JdWRS3PBZlSgKcPKcULtr,0,0.08024691358024691,2
1Nq7YzMnjDHtyqQ09NuLHM,0,0.4008425575892569,0
2QtJA4gbwe1AcanB2p21aP,1,0.491914025162107,3
3ZiOxFTHhVWe4ckApB1CJd,0,0.5664857970536691,4
1vAUsSGNMCjy8nMT7EixHU,0,0.149422197850584,1
4t2gJmhZZejXcx67SEtsuh,0,0.5510600324977233,4
5JiH89mHrv9oWHlD0T326z,0,0.5964152154803787,0
2bN0VoXCagktb6yAi9942I,0,0.43228113764414705,4
2aJnyNu4PQxQ2lyj5boiMG,1,0.4385507629566434,0
3UGIZ8qcrMTwzLbx6Kttqt,1,0.7604798209708367,4
4MRT0dDbhqFKl67WzhUbSw,1,0.6144927536231884,3
0Qh38w01QRXK6KHIv0e3hb,1,0.5668737060041408,3
1yjY7rpaAQvKwpdUliHx0d,1,0.6802512034554228,0
4oR2cCQGs0Yt0Mgr2diV6V,1,0.7257906296110845,1
70KsMP2RIJDg6YAbKpWIcz,0,0.4845461757904154,3
7ytR5pFWmSjzHJIeQkgog4,1,0.8362127508924457,1
2XkT5kbEEWPBJ99y7AadzM,0,0.3516297989207704,0
5JVbvCHX10U2pLa5DEqGav,1,0.33842443857210314,4
0hy1SOTEn9ifXTzOwnCwEr,1,0.8035459723567433,1
4FWmHUJMGLhwIgNFvYm3Pb,0,0.6947914048993126,4
4nVBt6MZDDP6tRVdQTgxJg,1,0.23464806798140128,2
0EE2j2FRROnvxeHCab6Ssf,0,0.20150099144853262,1
4rHZZAmHpZrA3iH5zx8frV,1,0.6198881992812387,1
3jVtllWS5CFFWLQng8sKsr,1,0.5679973725258891,0
1810boVAzbaxqBzAwXp2ZM,0,0.6282481738582617,4
3XMyREykeptNpvd0tE75xw,0,0.2635281385281385,2
17IcI8xMok8qFNhSPRufjo,0,0.6137188208616781,2
0HappsAtiF5VJXo7v3jKRb,0,0.6638205193670516,0
1P17dC1amhFzptugyAO7Il,1,0.7308519701074695,4
7CtxZEZ7N2HcgTfff5yNA4,0,0.21877505210838544,2
04aAxqtGp5pv12UXAg4pkq,1,0.4845461757904154,3
01aponripySMrxA2XTXjkV,0,0.3552292537345334,1
14gdERIqymApVn9vcsbmZ3,1,0.6000874125874126,2
1UZOjK1BwmwWU14Erba9CZ,1,0.30932539682539684,2
3fBbfrWZUuWWrMQXFISr7N,1,0.8645833333333334,3
0vFMQi8ZnOM2y8cuReZTZ2,1,0.13148718298955642,1
30RZAuEkYeDXvy46Iv6l7E,1,0.7239825962072364,4
5Hroj5K7vLpIG4FNCRIjbP,1,0.6534051697095176,2
5BxPJHZF1hm9O56GhBjeO3,0,0.06349206349206349,2
5u1n1kITHCxxp8twBcZxWy,1,0.6334186372753658,4
6vN77lE9LK6HP2DewaN6HZ,1,0.6632337888829029,0
5kcogo8rmbAuu8zeQbRUGg,0,0.07943702536858445,0
5ru4gSTUUrctULaWvZlcad,0,0.38616487114060294,0
50kpGaPAhYJ3sGmk6vplg0,1,0.6613753705339301,4
4knL4iPxPOZjQzTUlELGSY,1,0.4735432354754669,0
4MagTPnkPiDuIa4P8GtW1b,1,0.7325859113496791,1
0fOdQh0inTrt49Olua9oce,0,0.48262462175505655,3
1Q9ePyZ6uZEU6Mmiux9KiE,0,0.6473109332512327,0
4IIknmEvthSXJInYkVNLDP,0,0.3680555555555555,2
5hTpBe8h35rJ67eAWHQsJx,1,0.8065524141323207,0
0uarRpkJ0fliqcxy5vCwqR,0,0.6285364160539476,3
5gA8EOXdKP9KsXsklisT3C,0,0.35568917311905085,1
6jfEZdUJ2Yla6h7gTJgKuo,1,0.5651467935050024,3
5ka2ajep9OAvU5Sgduhiex,1,0.6391489513240357,2
7DSAEUvxU8FajXtRloy8M0,1,0.731962481962482,2
4bIZ9j4SHomHdcTjh2rfhc,0,0.2813744434068129,0
126oeltvIg79HHP4yAi4rq,1,0.7472784074044768,1
0DwClY2t9YAWHBROMIgrXb,1,0.40243258678694654,0
1Wu5ERJDVhEUDKSim34CnP,0,0.6691482704806172,4
4jPy3l0RUwlUI9T5XHBW2m,1,0.8032649253731342,3
0U4iRayct65wsaBMQGiLbg,1,0.6760883127551486,0
6aXgxeYA03veaPyHHZQaj3,0,0.4806502562496842,1
3CTYmzckYp8iCEnqCk4mJH,0,0.2992310117508361,4
3S4px9f4lceWdKf0gWciFu,1,0.7825320512820513,3
1BsrBCypJvmRdE7opPhBAP,0,0.338379917184265,2
5nujrmhLynf4yMoMtj8AQF,1,0.7228950978240517,4
4Tt6GiWS2V9sQjZjS2xjp2,1,0.6342132826683676,2
5pziLFnvxKHEYk1DEabyb0,0,0.2626504163043097,0
5RdMiRPAp2cZfeZiNLG7Go,0,0.4516792780959568,1
6mXdCcFnPKQznj4CmMRmHC,0,0.6938855118818434,1
4G8gkOterJn0Ywt6uhqbhp,1,0.3440171239484646,3
43VXG87ajppI8mO1Mxo8vu,1,0.642667057960685,1
436dUUwBFNBUKhYKmLAUdl,0,0.25816993464052285,3
5XKXMWPACPq51OiqzxenZo,1,0.777281746031746,2
4WaDNrOs4CwEIvPOXTCpdi,0,0.7168689669573874,3
6mstsFlnLZidRE8K3JGtV7,0,0.17973856209150327,3
0IsIY8pfu1yaGkPUD7pkDx,0,0.7543783884292777,4
6UelLqGlWMcVH1E5c4H7lY,1,0.707427379981171,0
4n9tc1RCBIzH94P2Q2j9Po,0,0.456849477682811,2
6rMwYjoFvxKiaEH4If8ZpZ,0,0.6264442373142244,0
34cHrVZPJ6toBLGcuF3vnX,0,0.527507346997306,1
3kXH9BQq0TyNliiP1MIE6N,1,0.731962481962482,2
7lQUiU7ig8VnBUF0cHZGOH,0,0.25683154310913286,0
1BLKbeXEpR3bIWzyp3Tf79,0,0.5468398375267355,0
1pbHy9VBpSyZh56xuujZz0,0,0.6911663475652565,0
5YqltLsjdqFtvqE7Nrysvs,1,0.579124733209356,4
1gg7VrHQD09dTZd8MzCsRA,0,0.26625451582334897,4
37f4ITSlgPX81ad2EvmVQr,1,0.4319785094797628,4
5ZJGv7aGdIr9IGpxzSG18T,1,0.6787353554806611,3
4UoHr0QnT5qlvRnhKZ4nDp,0,0.07325017928864158,2
01AbB47Hm60LTIStyzMb2g,0,0.30410647270411156,4
2bL2gyO6kBdLkNSkxXNh6x,1,0.7742229025811115,3
54PbBpquVfhfrwRwvjSXbI,1,0.5088400086762921,0
2oftIq7jZ1RmxtckArhNhU,0,0.47815389013657655,1
0ZNrc4kNeQYD9koZ3KvCsy,1,0.711309220139282,3
2c5auu2wlDjh3PqH35qzrc,0,0.5500593375768691,3
0nrRP2bk19rLc0orkWPQk2,1,0.2847222222222222,2
4EQV5E5z8vhfc6C99RehjB,0,0.3001249325886531,1
2l6XDDLJeb75safurlAsiK,0,0.1140819964349376,3
2Foc5Q5nqNiosCNqttzHof,1,0.0989010989010989,2
59ywHNwwchG4nZJMLyxSzd,1,0.6644699181912023,0
4PpuH4mxL0rD35mOWaLoKS,1,0.6294132941005111,1
5tFep7dXGd7vEJ668wTPux,1,0.7615967281600909,4
5T7ZFtCcOgkpjxcuaeZbw0,1,0.7822871572871574,2
2g11HhWmh6h2EgnMK3WWSu,0,0.39266254764664216,4
2HRqTpkrJO5ggZyyK6NPWz,1,0.8221566869126633,1
0OSP6D8g0orNXAHhfHxgG7,0,0.3828825114640837,4
6Ozh9Ok6h4Oi1wUSLtBseN,1,0.7856253588901021,1
3uxOO2EPQCgEkpkdC0Tj7g,0,0.19960014265677772,4
00KyYtT6NaXwbPecina5Pj,1,0.6017762408142153,0
4sUznhMUu1NCVZYuO5mVkF,0,0.1140819964349376,3
5bcTCxgc7xVfSaMV3RuVke,1,0.6949614804902978,0
2RCQ5nfZGHGlxQkjoWE7Mq,0,0.49233935010160873,4
2iuZJX9X9P0GKaE93xcPjk,1,0.7149636433218522,3
5Ohxk2dO5COHF1krpoPigN,1,0.2973548751694678,0
7l9IqDtVWJurTvkQHq1BGh,1,0.619257222976096,0
3bHcQsPXda18ri3WAO1xIs,0,0.1318197660309049,4
5z4rXPO6B5SSMVnRfPWb61,0,0.22287581699346404,3
2VSnwBXZLxPJoAHyDRyxrW,0,0.7400147447814834,1
2MxG5l4bd3HgVzEuY5EvMt,0,0.24492082167880724,1
41MlSJxqdr60xsfYocAgRA,0,0.26538736748464536,1
5kqIPrATaCc2LqxVWzQGbk,1,0.27469135802469136,2
2XU0oxnq2qxCpomAAuJY8K,1,0.6106679664253182,4
4YIRHEgi3ABgwGdgJkI1Zk,0,0.33711733910456565,1
63r0zgb1q1a0N5HNKAn3Po,0,0.3010525612843887,4
1kbEbBdEgQdQeLXCJh28pJ,1,0.5552710942982144,4
7xJYA6jhgw4vVEBFyoPGMZ,0,0.33483780548540487,4
7GPq5i4Dn95yDaqxdoeKNW,0,0.6064753306726213,4
07KF1lMPEgIMfcLnqTjks2,0,0.07905982905982906,2
2mlNgAeIBnL78ZriXgrRHz,1,0.3076399383603363,1
4tuD5dWiGkUHd5MGRDUfC9,0,0.4117195480639797,4
4r1p0rILitWmWr7ZYO7B4c,0,0.7110585878038935,3
0HnaqUxvHP5LaWdmWwJpiS,1,0.4632653061224489,3
2Vevs2eAQNNb7NTpKj5kqA,0,0.7546986256002649,2
4HMfSzk0UsiRhulF0eb1M9,0,0.36496495296437076,4
7aXuop4Qambx5Oi3ynsKQr,1,0.8046700281214442,1
5OGZ2Mx4Cs6RCndDRycGBJ,1,0.39266036832105317,0
6F1qzxCuYBuUnKZz1ZOEWc,0,0.4286576949620428,2
1H7KnK26kc1YyellpbINEn,1,0.7825320512820513,3
6UW9S0skvWZ9PUvLti7aZP,0,0.6343084218259534,3
3Vi5XqYrmQgOYBajMWSvCi,1,0.7365282321082981,0
0C8HYnqsmiYxsKUaCBGZlf,0,0.4513146764458263,0
3ms9tJvFtCRqWMagyOnUAt,0,0.35818117283571577,4
50nfwKoDiSYg8zOCREWAm5,1,0.7918432337849218,0
4dVpf9jZjcORqGTLUaeYj9,1,0.16789215686274508,3
7zNFggZPMLBF6rLOz4XoqQ,0,0.10726577663772603,0
5RAXb67yhAe5rw5Q9nSPUg,0,0.4641453305786083,4
5myjSxfvS8pzSMK3jJcfIL,0,0.3117647058823529,3
5NQJnRpJHRaupdegphntQT,1,0.6553231469002394,1
7tr2za8SQg2CI8EDgrdtNl,1,0.7230668219577612,0
1Ex29VjL0Au0nZ6WetjfH9,0,0.2650095179868018,1
0NTMtAO2BV4tnGvw9EgBVq,1,0.13305817086892555,0
7q6UVd7B02FlcLc7d13M3q,0,0.6343084218259534,3
09hVlIVHtEE1nLUv6YGZiW,1,0.3371913580246913,2
119BNEAhAdpxMP2lUqU1t3,0,0.07539682539682539,2
72jbDTw1piOOj770jWNeaG,1,0.22287581699346404,3
5DIBVDJOHh7djepAjKHWCO,1,0.7327482214824226,1
6jjYDGxVJsWS0a5wlVF5vS,1,0.7978671998680972,0
0n4bITAu0Y0nigrz3MFJMb,1,0.762893082277108,1
0aYt10BH2QvudRK5rbnDnv,0,0.32735760971055083,3
0tUeV3UblB15D5PwMPSrbw,0,0.11678724361105337,4
0BNmpxxtfAZKa2im1oaIyC,0,0.2805924068489761,1
0A9mHc7oYUoCECqByV8cQR,1,0.16527066894379114,0
1jAzdHn0n2mODt7ZwW9S8N,0,0.5964858248440338,3
2iUXsYOEPhVqEBwsqP70rE,1,0.8678922701552395,0
2IRZnDFmlqMuOrYOLnZZyc,1,0.7469208321601614,1
4S5r8rve0naIVJETA51Oh5,0,0.5193181818181818,2
0lsRatBUs9HNIZAmoGABzk,1,0.2601602577026425,1
3a9dxgyM2rbFUvmN35qTTj,0,0.338379917184265,2
1LhMopPAallLeaeNutqbgS,1,0.420059362047259,1
2j5hsQvApottzvTn4pFJWF,1,0.7742229025811115,3
3p7XQpdt8Dr6oMXSvRZ9bg,1,0.5226743793179855,0
7uo4haz4VHCmrjBO0sZXUq,0,0.18631827020306213,1
3jjujdWJ72nww5eGnfs2E7,1,0.5297563223261325,0
1NRrlwFxkrEr2ZnwXJAXWe,0,0.1952380952380952,2
0CwiF8zPjl7ESC6nDnBvPo,0,0.597533359953888,4
2FY7b99s15jUprqC0M5NCT,1,0.4171114599686028,3
4lhqb6JvbHId48OUJGwymk,1,0.40187198067632846,2
6yARPLK0PV4heEyh7pVMGz,1,0.5874672696528552,1
1S1SmyaFUHdAVAl16eZlgj,0,0.306785121235327,4
4lIxdJw6W3Fg4vUIYCB0S5,1,0.6743734758034997,4
0QHEIqNKsMoOY5urbzN48u,1,0.6154485240319161,0
0DWdj2oZMBFSzRsi2Cvfzf,1,0.7545469766551856,3
0o6V0Ij0wf7nZiTxPTiWgQ,0,0.23920768394766068,1
7sHGrG2Xo1UQ4mSLZLpyY2,0,0.37437641723356,3
20R4HfKloPKgXDqU7UKk3x,1,0.49758495623375576,4
1wWZLW9uN2gLHkpx5MlfHV,0,0.4309832286957014,0
6s9m5J92By7jii22Q2XtY2,1,0.7237730566534916,3
6CjtS2JZH9RkDz5UVInsa9,1,0.5862876254180602,3
2vwlzO0Qp8kfEtzTsCXfyE,1,0.35425293305728084,2
3QGsuHI8jO1Rx4JWLUh9jd,1,0.6849186327594863,1
5pfJsMwoRYKampPay8amX0,1,0.5962131837307153,3
6t2eIONH4Sax3R21QWiKNp,1,0.7527444776654586,4
5f1joOtoMeyppIcJGZQvqJ,1,0.811697182598822,2
0moqpuDhgttCjbCW9eYtNq,0,0.5009711613524984,1
0Rm85lKJ6ekRvWTF3msFXz,0,0.5287784679089026,3
5b2bu6yyATC1zMXDGScJ2d,1,0.696265207215888,4
67awxiNHNyjMXhVgsHuIrs,1,0.2511837601025149,0
1rkfJLgTlB6XYNjgZ0sVaK,1,0.6720248049052397,3
5uCax9HTNlzGybIStD3vDh,1,0.48673379151491986,0
4E0v7I2QmiTFDIDJuP5AeZ,0,0.27427643036815397,0
77e1d8pVDGq0z9Vl6NGPwS,0,0.32735760971055083,3
3DmW6y7wTEYHJZlLo1r6XJ,1,0.8345753143924721,4
7hHeAw2ll9ZuWlg34XhMis,0,0.20909819347249545,1
3Yli7uWdYoxhtC8lsQEKC3,0,0.17973856209150327,3
5enxwA8aAbwZbf5qCHORXi,1,0.4229295945656648,4
7ANJBj2j4axvayuxdnKqoS,0,0.1925133689839572,3
3rUGC1vUpkDG9CZFHMur1t,1,0.7080085841055382,0
4umIPjkehX1r7uhmGvXiSV,1,0.7383325006775717,4
1JCCdiru7fhstOIF4N7WJC,1,0.31338030134731115,0
2Rk4JlNc2TPmZe2af99d45,1,0.5975982156417119,4
1sL0UTiQcgcoaYgRlkR3Y6,0,0.5927542761095311,1
7zsXy7vlHdItvUSH8EwQss,1,0.3873985889779476,4
6MVsglpCXFeS8sY2aGU8DN,0,0.25816993464052285,3
20DfkHC5grnKNJCzZQB6KC,1,0.619786167478356,1
2IGMVunIBsBLtEQyoI1Mu7,1,0.6455956090609332,0
1BxfuPKGuaTgP7aM0Bbdwr,1,0.7005482195533782,4
7pzMu8Y4MfwSgbuqJGcCw2,0,0.4485697309226721,3
1jaTQ3nqY3oAAYyCTbIvnM,1,0.6194932321452731,1
7yNX3ZFBWZoR52pbeU4Mcl,1,0.619481018981649,2
65y9gkCzkq6XEzqzrI221z,0,0.8395696837330829,0
0qvKgNrG1NGD2gfmWPlY6a,0,0.44491706571713624,1
5vUnjhBzRJJIAOJPde6zDx,1,0.748279062268796,4
0oJcIWQvejgUi79vtH8x80,0,0.45708421602834987,3
7kDUspsoYfLkWnZR7qwHZl,1,0.8158934023799375,4
7BKx7RIo6NKZOTZw7ht8tT,0,0.11176470588235295,3
5amnF5J2joZnGLJnyuyLkm,0,0.07539682539682539,2
7gZXCjAy6nxKCQWLEeX4LZ,1,0.22348484848484848,2
09mHLXMh3rmruStxevfh3U,0,0.24517481831812712,3
2f4K9nhN2RaRsMGaXTO3zt,0,0.7822871572871574,2
1i1fxkWeaMmKEB4T7zqbzK,1,0.71494295041092,3
6XHVuErjQ4XNm6nDPVCxVX,1,0.7253839415355924,3
4kte3OcW800TPvOVgrLLj8,1,0.6766248572612072,4
2UIUM6WSATp3fK2rgBwB6J,0,0.23464806798140128,2
7DnAm9FOTWE3cUvso43HhI,1,0.5644698142750695,1
7cRggVoZ18mmvIN2EcSQ3J,0,0.47372572217292713,2
4iJyoBOLtHqaGxP12qzhQI,1,0.7746992257712936,4
6fDlK6P4s3BVMls9EmfCWI,1,0.818194125818211,2
5yhKaacMZGRo4s6evJx9vk,1,0.8932718579234974,2
1brnLTvarI9D1hLP6z2Ar8,1,0.643711190443918,0
13P5rwmk2EsoFRIz9UCeh9,1,0.535357525670355,1
2DQ1ITjI0YoLFzuADN1ZBW,1,0.7050595238095237,2
3LEiqJm0Q2iwUNZ8t5PDqe,0,0.0,3
78pn8k7RogKo2oxl0DyX6d,0,0.4697717075471585,1
0J1YRLYhTG1MBosjidD7OI,1,0.7031787392398104,4
1at2p0RehzTXaFZFhlWXua,0,0.2270723104056437,2
5G47DlluL671zo0k3OhoSm,1,0.5580047403576816,3
2sLwPnIP3CUVmIuHranJZU,1,0.8283846360295115,4
5ggWRMAGb5XhVN0bbCQBZ6,0,0.2741085752709262,1
0zMzyHAeMvwq5CRstru1Fp,1,0.08024691358024691,2
21bRzGDnsSLUjnVV07LSCA,0,0.3371913580246913,2
24aWQFM1p8zbVcbDt93OIp,0,0.3934227896960342,0
3CjVigooVCgh0kam8sHYkN,0,0.5457136847842226,4
2Uak7X78uNFUuEsA22GLT6,0,0.13095238095238096,2
02VBYrHfVwfEWXk5DXyf0T,1,0.771426245611738,4
7ju97lgwC2rKQ6wwsf9no9,1,0.4628947768586298,0
7xUv1Igrk1WG79VfD0xsXS,0,0.653797946575676,4
7FC9Lng8iXU081lbigu8m8,1,0.31591727142963816,4
1vYXt7VSjH9JIM5oRRo7vA,1,0.6458583802925154,4
7p2UuZUwgke4lSW9B9mgwG,0,0.1336886765737695,0
0tEKvFDyMqytiKeyVCdyHf,0,0.4407608695652174,2
7gFqTzz5tl3xKn3GmfH4Md,0,0.07233112361262939,0
2vlDrKpOC0eSTqTDRcbYyw,1,0.3223295798710671,0
1zB4vmk8tFRmM9UULNzbLB,1,0.11176470588235295,3
7rrWWr43Qc5aXED95aNfxq,0,0.44352222079388365,1
3Kkjo3cT83cw09VJyrLNwX,1,0.49154040404040406,2
7gpy7sfWPNuOKmUNs3XQYE,1,0.284073798971689,0
29kQS8jVf08MEp6vFCF8Ot,0,0.4688659632489128,0
1b5mYf9KGaSwNpIeFeY1FP,0,0.3194444444444444,2
3iYEsBl8NBq1o1j5uY2Noe,1,0.6471350177288412,0
1bzM1cd6oqFozdr4wK6HdR,1,0.6647647038951386,3
7xcUWyLh6fIMsYjoVI7NnZ,0,0.675084424132043,1
1K39ty6o1sHwwlZwO6a7wK,1,0.3461072086371147,4
4tCtwWceOPWzenK2HAIJSb,1,0.7713932847303671,0
2WnAKZefdRHxtBEkRjFOHC,1,0.7783284728942091,4
