spt_id,cv_fold,is_bb,p_lyric
1h46YgHBuJqwJ50efAN4yT,3,0,0.22287581699346404
58q2HKrzhC3ozto2nDdN4z,0,1,0.7349176930325241
78Du4CMFgnhdlG33gblkiP,0,1,0.5619744497781439
1ms5tNNdPouTtcD2oVF9Oz,0,1,0.3926874157001641
3Ws514Z32R5RStEknopqFP,4,0,0.7817178592502332
0FDzzruyVECATHXKHFs9eJ,3,1,0.381159420289855
1McB83bDNHKktZYh6GSSSy,1,0,0.7413407329443126
67g3peWMWu7Vbq7aZNe1Ts,0,0,0.6042255353415263
7COfe3P7KgfwDwIRB8LIDw,3,1,0.7545469766551856
578Eooad7oUyn4stovZiPg,4,1,0.7178034936485497
1jMjqKIBm7r94LnsPVHD0z,1,0,0.20380672391274043
6Nt8JXqD73iPp1tJLJduaQ,2,0,0.2222222222222222
6rVuwfysYo1Bp4Hoc4YuE0,1,1,0.7046007681619014
4YzYSRZTMgVngQP1iL38RI,3,0,0.3378684807256236
5R4fsCui16zT31xp9rsRkm,4,0,0.2994045320236215
7pNC5ZIKtwUK0ReSpM3P9f,1,1,0.7102282025524481
762DNrRoNdC6IyKWcPY0Vu,0,0,0.6996895857450912
6irE4Fbjbry3czv7mTxVSB,1,0,0.7418461378828582
35rSpXB5bk9ega9jsjcRts,2,1,0.7637778887778888
0YpzP03QziAgqcZSCtjbl2,3,0,0.568361801242236
1rqqCSm0Qe4I9rUvWncaom,4,1,0.3776400475051085
3Z30Gh3iEhTeQiVM47sZLf,2,0,0.8312137771154164
5Xg5bGbWHToIMSsqWxOsej,0,0,0.16272919042627967
5WvAo7DNuPRmk4APhdPzi8,1,1,0.8636472125917668
1ahAuX3F6tDdNRfMdiLsv6,0,1,0.7791532162301346
0KKkJNfGyhkQ5aFogxQAPU,2,1,0.9132532878674322
7rKR1MvQKOminlLVUmZhwN,3,0,0.5028486394557823
3qhlB30KknSejmIvZZLjOD,4,1,0.14039736107496173
6JaPUxse2AsI0df7XXvetF,3,0,0.16853333860935715
6f5ExP43esnvdKPddwKXJH,3,1,0.7067204301075268
0rCFRyEy4WXjRXNpO80Dzs,4,1,0.49003818869176907
5WcAw6NAzt2cMDILhHnySb,4,0,0.2056305415101313
2d8JP84HNLKhmd6IYOoupQ,2,1,0.8392857142857144
4bZd0nRuX8HyjeXAUBczvm,2,1,0.49154040404040406
5xzzxWj8a1YBbNZhNLqWuQ,2,0,0.3371913580246913
5JfzG6442R2JvJXBDfUXZW,4,0,0.5035033054055736
0SZRWZnSbvPmTVWcOjoQoo,4,0,0.4354225497790532
3HVWdVOQ0ZA45FuZGSfvns,4,1,0.511208920425941
5hRkInDMxslZd6KTkIkNYd,0,0,0.22931306204041924
2nbzkK3mlo8LWB4t73iloJ,1,0,0.4156792090396441
6K8qKeWo5MsFED7wCR6Kop,0,1,0.5687069767839912
6wJwkMo278iWVlWl1XQ4WA,4,1,0.39658465289324935
1PC0GlgxnHDhqtuUQ7v0LJ,0,0,0.27746798230096464
1BZG99C7Co1r6QUC3zaS59,4,1,0.3317511901056557
6v3KW9xbzN5yKLt9YKDYA2,2,1,0.591540404040404
3nB82yGjtbQFSU0JLAwLRH,1,1,0.5521617603769244
5jsw9uXEGuKyJzs0boZ1bT,1,1,0.44814092069275696
7IYoh1u7dFM1xIWSEYd5B8,2,1,0.587121212121212
0lxCvY5L6XpFWPDH3iq9yx,3,0,0.08490741936305156
4UPf2eHnblndIwxepTF0AP,1,0,0.6536946316433379
3CbPsxgJB53v51wWqcY6oD,2,0,0.16613783473421792
7q8jJ1XZEliBakZSUMFde5,2,0,0.5275252525252525
0nJW01T7XtvILxQgC5J7Wh,2,1,0.7355040792540791
5WaItWNLLLJ2P2AZyrsg9v,1,0,0.1857233061872213
3B54sVLJ402zGa6Xm4YGNe,2,1,0.8110119047619048
51ODNNDZm21HU7wI7cccRr,0,1,0.5311839355911425
4gbVRS8gloEluzf0GzDOFc,3,1,0.6357965170640486
4q5YezDOIPcoLr8R81x9qy,4,1,0.44409485940843824
6rPO02ozF3bM7NnOV4h6s2,4,1,0.6914111712383901
4Ce37cRWvM1vIGGynKcs22,4,1,0.3068122847564565
5M8goiFYynmNxhueYW6grR,2,1,0.46490929705215417
3vv9phIu6Y1vX3jcqaGz5Z,3,1,0.7472868756450847
2McT2fkH0VDqPsbiB9HWPq,4,1,0.7382504536907198
1M4OcYkxAtu3ErzSgDEfoi,4,1,0.779766761569885
5Y35SjAfXjjG0sFQ3KOxmm,0,1,0.4992384899371465
76YkEVUWvMTwZVlxhYG4Mm,0,0,0.08884693892469846
789CxjEOtO76BVD1A9yJQH,0,1,0.3900830326724248
1g0pdNC4sLKV0bGBV5ngcW,3,0,0.30518874216353203
6GsAD8PgHxmEuIPTG8GP3M,1,1,0.7494126381670295
26rdOwwjC2UnweK3xeS58u,2,1,0.5522830344258916
6Knv6wdA0luoMUuuoYi2i1,2,1,0.8110119047619048
50DKBnjijGJ2d0WV5nqNTS,2,0,0.6834215933014586
5ya0TmUQw2wHMkq36rPsnd,1,1,0.6192099461358443
6Qn5zhYkTa37e91HC1D7lb,3,1,0.34957983193277314
5qrSlOut2rNAWv3ubArkNy,1,1,0.36399467174187095
6B1iDt4SJmWFUeC61V4W7S,3,0,0.48262462175505655
4EKH0ajMHXTkq4ztWuztVH,4,1,0.3991837523026156
0puf9yIluy9W0vpMEUoAnN,2,1,0.8705357142857143
5Ut5dDKfBUCMsWQbc3Lgyi,0,0,0.09994009800733766
2vcyfSrV7QKkxvMMl3EwRv,0,0,0.3185392817898522
5PUawWFG1oIS2NwEcyHaCr,3,1,0.07878787878787878
51eSHglvG1RJXtL3qI5trr,0,1,0.4957573363978492
1qoa9LMGkjuLJuxf8Uy5OI,3,0,0.22661396574440051
7l4feIUBXoYNfXwUAfeAto,0,0,0.417896017027979
2kwqblYAbloVXhyBVcxEw5,2,0,0.047619047619047616
45Egmo7icyopuzJN0oMEdk,3,1,0.7545469766551856
5BJSZocnCeSNeYMj3iVqM7,2,1,0.5707031314324618
3S0sk6DSTgesXsUSAEHNr5,1,1,0.5741071544455458
26BY2zbKPBdk6CZZwmuVGr,0,0,0.5414617328131787
436rdO5fgKVH3HhjA0VyFQ,1,0,0.10063665283701217
0I6V3NmtIepabp1tg4PUIF,1,0,0.20441851180140833
5HxyJa6E8OXdYKKfufrbKE,0,0,0.36944092446255655
5DzDjQNWih2eZNMeE22atV,4,0,0.15448633928571656
3bC1ahPIYt1btJzSSEyyrF,2,1,0.8050233009249403
5Wi88A08kr3Y1OZFfgwWtM,2,0,0.29175293305728084
1eTdTVIxLlhHwwA50vEzZa,4,0,0.4713284885944658
0HyuVJ4BTlsRo0MrEdBbsS,1,0,0.4276037563340633
53QF56cjZA9RTuuMZDrSA6,4,1,0.42444828295510867
35qQhUcOMO33BxV0kW8pQk,2,0,0.07539682539682539
2dLLR6qlu5UJ5gk0dKz0h3,0,1,0.524193209288811
5maiP9UMnTSgoxPX8X3bdz,2,1,0.8882123341139735
0Hf4aIJpsN4Os2f0y0VqWl,0,1,0.758382987712016
1mIETcSwoPrJCMpd4gvajs,0,0,0.33759537689640623
5DPJRKOh4xA5aMCabNSLCS,4,0,0.08042384156753322
5XLye2xYwqnq1aOFsbP1Ac,1,0,0.22276185660009273
66hayvUbTotekKU3H4ta1f,1,1,0.31150093632530873
3w3y8KPTfNeOKPiqUTakBh,2,1,0.8173729674904396
0uXrbzsugKdlAwxQK2IKD6,4,0,0.34125695586035726
4MAv7MqIlcaTBHGiUXIWiw,3,0,0.6840279123861213
1iTWoKAdilGEmit6xhQZje,3,0,0.6285364160539476
5xTtaWoae3wi06K5WfVUUH,4,1,0.5574597163371622
08ljt6NCNAgewQaMya1URa,1,1,0.7919109797220464
1TE8AAk9koG0UJco6ZAUfx,4,1,0.34721547792952356
2bT1PH7Cw3J9p3t7nlXCdh,1,1,0.3784478171778765
1bDbXMyjaUIooNwFE9wn0N,3,1,0.5073242948418264
0pqnGHJpmpxLKifKRmU6WP,3,1,0.22287581699346404
60wwxj6Dd9NJlirf84wr2c,3,1,0.36731261803287824
1EAgPzRbK9YmdOESSMUm6P,1,1,0.3954281380167539
0NAcDFrzFFLYym7hlraGY0,1,0,0.12499176494762282
5lF0pHbsJ0QqyIrLweHJPW,1,1,0.6564939727167037
1stZ0ggEGxXvwzIRmMPdO6,4,0,0.7365967955217351
4reXo2zg1uhEIpUAacDb9C,2,1,0.49154040404040406
4Oun2ylbjFKMPTiaSbbCih,4,1,0.834248949635158
4Fxj5bX8ZlTGw42BIkFwng,4,0,0.7788310143393528
3USxtqRwSYz57Ewm6wWRMp,0,1,0.4208541448836574
1D0PwOIdkVjW7157VR1YOG,2,0,0.21119929453262787
4uJwQujdAC3c203QHqvwT7,4,0,0.5772016600236524
7GJoMiUlL9ZBegGcIpFupA,4,0,0.25248399015661954
1JdWRS3PBZlSgKcPKcULtr,2,0,0.08024691358024691
1Nq7YzMnjDHtyqQ09NuLHM,0,0,0.4008425575892569
2QtJA4gbwe1AcanB2p21aP,3,1,0.491914025162107
3ZiOxFTHhVWe4ckApB1CJd,4,0,0.5664857970536691
1vAUsSGNMCjy8nMT7EixHU,1,0,0.149422197850584
4t2gJmhZZejXcx67SEtsuh,4,0,0.5510600324977233
5JiH89mHrv9oWHlD0T326z,0,0,0.5964152154803787
2bN0VoXCagktb6yAi9942I,4,0,0.43228113764414705
2aJnyNu4PQxQ2lyj5boiMG,0,1,0.4385507629566434
3UGIZ8qcrMTwzLbx6Kttqt,4,1,0.7604798209708367
4MRT0dDbhqFKl67WzhUbSw,3,1,0.6144927536231884
0Qh38w01QRXK6KHIv0e3hb,3,1,0.5668737060041408
1yjY7rpaAQvKwpdUliHx0d,0,1,0.6802512034554228
4oR2cCQGs0Yt0Mgr2diV6V,1,1,0.7257906296110845
70KsMP2RIJDg6YAbKpWIcz,3,0,0.4845461757904154
7ytR5pFWmSjzHJIeQkgog4,1,1,0.8362127508924457
2XkT5kbEEWPBJ99y7AadzM,0,0,0.3516297989207704
5JVbvCHX10U2pLa5DEqGav,4,1,0.33842443857210314
0hy1SOTEn9ifXTzOwnCwEr,1,1,0.8035459723567433
4FWmHUJMGLhwIgNFvYm3Pb,4,0,0.6947914048993126
4nVBt6MZDDP6tRVdQTgxJg,2,1,0.23464806798140128
0EE2j2FRROnvxeHCab6Ssf,1,0,0.20150099144853262
4rHZZAmHpZrA3iH5zx8frV,1,1,0.6198881992812387
3jVtllWS5CFFWLQng8sKsr,0,1,0.5679973725258891
1810boVAzbaxqBzAwXp2ZM,4,0,0.6282481738582617
3XMyREykeptNpvd0tE75xw,2,0,0.2635281385281385
17IcI8xMok8qFNhSPRufjo,2,0,0.6137188208616781
0HappsAtiF5VJXo7v3jKRb,0,0,0.6638205193670516
1P17dC1amhFzptugyAO7Il,4,1,0.7308519701074695
7CtxZEZ7N2HcgTfff5yNA4,2,0,0.21877505210838544
04aAxqtGp5pv12UXAg4pkq,3,1,0.4845461757904154
01aponripySMrxA2XTXjkV,1,0,0.3552292537345334
14gdERIqymApVn9vcsbmZ3,2,1,0.6000874125874126
1UZOjK1BwmwWU14Erba9CZ,2,1,0.30932539682539684
3fBbfrWZUuWWrMQXFISr7N,3,1,0.8645833333333334
0vFMQi8ZnOM2y8cuReZTZ2,1,1,0.13148718298955642
30RZAuEkYeDXvy46Iv6l7E,4,1,0.7239825962072364
5Hroj5K7vLpIG4FNCRIjbP,2,1,0.6534051697095176
5BxPJHZF1hm9O56GhBjeO3,2,0,0.06349206349206349
5u1n1kITHCxxp8twBcZxWy,4,1,0.6334186372753658
6vN77lE9LK6HP2DewaN6HZ,0,1,0.6632337888829029
5kcogo8rmbAuu8zeQbRUGg,0,0,0.07943702536858445
5ru4gSTUUrctULaWvZlcad,0,0,0.38616487114060294
50kpGaPAhYJ3sGmk6vplg0,4,1,0.6613753705339301
4knL4iPxPOZjQzTUlELGSY,0,1,0.4735432354754669
4MagTPnkPiDuIa4P8GtW1b,1,1,0.7325859113496791
0fOdQh0inTrt49Olua9oce,3,0,0.48262462175505655
1Q9ePyZ6uZEU6Mmiux9KiE,0,0,0.6473109332512327
4IIknmEvthSXJInYkVNLDP,2,0,0.3680555555555555
5hTpBe8h35rJ67eAWHQsJx,0,1,0.8065524141323207
0uarRpkJ0fliqcxy5vCwqR,3,0,0.6285364160539476
5gA8EOXdKP9KsXsklisT3C,1,0,0.35568917311905085
6jfEZdUJ2Yla6h7gTJgKuo,3,1,0.5651467935050024
5ka2ajep9OAvU5Sgduhiex,2,1,0.6391489513240357
7DSAEUvxU8FajXtRloy8M0,2,1,0.731962481962482
4bIZ9j4SHomHdcTjh2rfhc,0,0,0.2813744434068129
126oeltvIg79HHP4yAi4rq,1,1,0.7472784074044768
0DwClY2t9YAWHBROMIgrXb,0,1,0.40243258678694654
1Wu5ERJDVhEUDKSim34CnP,4,0,0.6691482704806172
4jPy3l0RUwlUI9T5XHBW2m,3,1,0.8032649253731342
0U4iRayct65wsaBMQGiLbg,0,1,0.6760883127551486
6aXgxeYA03veaPyHHZQaj3,1,0,0.4806502562496842
3CTYmzckYp8iCEnqCk4mJH,4,0,0.2992310117508361
3S4px9f4lceWdKf0gWciFu,3,1,0.7825320512820513
1BsrBCypJvmRdE7opPhBAP,2,0,0.338379917184265
5nujrmhLynf4yMoMtj8AQF,4,1,0.7228950978240517
4Tt6GiWS2V9sQjZjS2xjp2,2,1,0.6342132826683676
5pziLFnvxKHEYk1DEabyb0,0,0,0.2626504163043097
5RdMiRPAp2cZfeZiNLG7Go,1,0,0.4516792780959568
6mXdCcFnPKQznj4CmMRmHC,1,0,0.6938855118818434
4G8gkOterJn0Ywt6uhqbhp,3,1,0.3440171239484646
43VXG87ajppI8mO1Mxo8vu,1,1,0.642667057960685
436dUUwBFNBUKhYKmLAUdl,3,0,0.25816993464052285
5XKXMWPACPq51OiqzxenZo,2,1,0.777281746031746
4WaDNrOs4CwEIvPOXTCpdi,3,0,0.7168689669573874
6mstsFlnLZidRE8K3JGtV7,3,0,0.17973856209150327
0IsIY8pfu1yaGkPUD7pkDx,4,0,0.7543783884292777
6UelLqGlWMcVH1E5c4H7lY,0,1,0.707427379981171
4n9tc1RCBIzH94P2Q2j9Po,2,0,0.456849477682811
6rMwYjoFvxKiaEH4If8ZpZ,0,0,0.6264442373142244
34cHrVZPJ6toBLGcuF3vnX,1,0,0.527507346997306
3kXH9BQq0TyNliiP1MIE6N,2,1,0.731962481962482
7lQUiU7ig8VnBUF0cHZGOH,0,0,0.25683154310913286
1BLKbeXEpR3bIWzyp3Tf79,0,0,0.5468398375267355
1pbHy9VBpSyZh56xuujZz0,0,0,0.6911663475652565
5YqltLsjdqFtvqE7Nrysvs,4,1,0.579124733209356
1gg7VrHQD09dTZd8MzCsRA,4,0,0.26625451582334897
37f4ITSlgPX81ad2EvmVQr,4,1,0.4319785094797628
5ZJGv7aGdIr9IGpxzSG18T,3,1,0.6787353554806611
4UoHr0QnT5qlvRnhKZ4nDp,2,0,0.07325017928864158
01AbB47Hm60LTIStyzMb2g,4,0,0.30410647270411156
2bL2gyO6kBdLkNSkxXNh6x,3,1,0.7742229025811115
54PbBpquVfhfrwRwvjSXbI,0,1,0.5088400086762921
2oftIq7jZ1RmxtckArhNhU,1,0,0.47815389013657655
0ZNrc4kNeQYD9koZ3KvCsy,3,1,0.711309220139282
2c5auu2wlDjh3PqH35qzrc,3,0,0.5500593375768691
0nrRP2bk19rLc0orkWPQk2,2,1,0.2847222222222222
4EQV5E5z8vhfc6C99RehjB,1,0,0.3001249325886531
2l6XDDLJeb75safurlAsiK,3,0,0.1140819964349376
2Foc5Q5nqNiosCNqttzHof,2,1,0.0989010989010989
59ywHNwwchG4nZJMLyxSzd,0,1,0.6644699181912023
4PpuH4mxL0rD35mOWaLoKS,1,1,0.6294132941005111
5tFep7dXGd7vEJ668wTPux,4,1,0.7615967281600909
5T7ZFtCcOgkpjxcuaeZbw0,2,1,0.7822871572871574
2g11HhWmh6h2EgnMK3WWSu,4,0,0.39266254764664216
2HRqTpkrJO5ggZyyK6NPWz,1,1,0.8221566869126633
0OSP6D8g0orNXAHhfHxgG7,4,0,0.3828825114640837
6Ozh9Ok6h4Oi1wUSLtBseN,1,1,0.7856253588901021
3uxOO2EPQCgEkpkdC0Tj7g,4,0,0.19960014265677772
00KyYtT6NaXwbPecina5Pj,0,1,0.6017762408142153
4sUznhMUu1NCVZYuO5mVkF,3,0,0.1140819964349376
5bcTCxgc7xVfSaMV3RuVke,0,1,0.6949614804902978
2RCQ5nfZGHGlxQkjoWE7Mq,4,0,0.49233935010160873
2iuZJX9X9P0GKaE93xcPjk,3,1,0.7149636433218522
5Ohxk2dO5COHF1krpoPigN,0,1,0.2973548751694678
7l9IqDtVWJurTvkQHq1BGh,0,1,0.619257222976096
3bHcQsPXda18ri3WAO1xIs,4,0,0.1318197660309049
5z4rXPO6B5SSMVnRfPWb61,3,0,0.22287581699346404
2VSnwBXZLxPJoAHyDRyxrW,1,0,0.7400147447814834
2MxG5l4bd3HgVzEuY5EvMt,1,0,0.24492082167880724
41MlSJxqdr60xsfYocAgRA,1,0,0.26538736748464536
5kqIPrATaCc2LqxVWzQGbk,2,1,0.27469135802469136
2XU0oxnq2qxCpomAAuJY8K,4,1,0.6106679664253182
4YIRHEgi3ABgwGdgJkI1Zk,1,0,0.33711733910456565
63r0zgb1q1a0N5HNKAn3Po,4,0,0.3010525612843887
1kbEbBdEgQdQeLXCJh28pJ,4,1,0.5552710942982144
7xJYA6jhgw4vVEBFyoPGMZ,4,0,0.33483780548540487
7GPq5i4Dn95yDaqxdoeKNW,4,0,0.6064753306726213
07KF1lMPEgIMfcLnqTjks2,2,0,0.07905982905982906
2mlNgAeIBnL78ZriXgrRHz,1,1,0.3076399383603363
4tuD5dWiGkUHd5MGRDUfC9,4,0,0.4117195480639797
4r1p0rILitWmWr7ZYO7B4c,3,0,0.7110585878038935
0HnaqUxvHP5LaWdmWwJpiS,3,1,0.4632653061224489
2Vevs2eAQNNb7NTpKj5kqA,2,0,0.7546986256002649
4HMfSzk0UsiRhulF0eb1M9,4,0,0.36496495296437076
7aXuop4Qambx5Oi3ynsKQr,1,1,0.8046700281214442
5OGZ2Mx4Cs6RCndDRycGBJ,0,1,0.39266036832105317
6F1qzxCuYBuUnKZz1ZOEWc,2,0,0.4286576949620428
1H7KnK26kc1YyellpbINEn,3,1,0.7825320512820513
6UW9S0skvWZ9PUvLti7aZP,3,0,0.6343084218259534
3Vi5XqYrmQgOYBajMWSvCi,0,1,0.7365282321082981
0C8HYnqsmiYxsKUaCBGZlf,0,0,0.4513146764458263
3ms9tJvFtCRqWMagyOnUAt,4,0,0.35818117283571577
50nfwKoDiSYg8zOCREWAm5,0,1,0.7918432337849218
4dVpf9jZjcORqGTLUaeYj9,3,1,0.16789215686274508
7zNFggZPMLBF6rLOz4XoqQ,0,0,0.10726577663772603
5RAXb67yhAe5rw5Q9nSPUg,4,0,0.4641453305786083
5myjSxfvS8pzSMK3jJcfIL,3,0,0.3117647058823529
5NQJnRpJHRaupdegphntQT,1,1,0.6553231469002394
7tr2za8SQg2CI8EDgrdtNl,0,1,0.7230668219577612
1Ex29VjL0Au0nZ6WetjfH9,1,0,0.2650095179868018
0NTMtAO2BV4tnGvw9EgBVq,0,1,0.13305817086892555
7q6UVd7B02FlcLc7d13M3q,3,0,0.6343084218259534
09hVlIVHtEE1nLUv6YGZiW,2,1,0.3371913580246913
119BNEAhAdpxMP2lUqU1t3,2,0,0.07539682539682539
72jbDTw1piOOj770jWNeaG,3,1,0.22287581699346404
5DIBVDJOHh7djepAjKHWCO,1,1,0.7327482214824226
6jjYDGxVJsWS0a5wlVF5vS,0,1,0.7978671998680972
0n4bITAu0Y0nigrz3MFJMb,1,1,0.762893082277108
0aYt10BH2QvudRK5rbnDnv,3,0,0.32735760971055083
0tUeV3UblB15D5PwMPSrbw,4,0,0.11678724361105337
0BNmpxxtfAZKa2im1oaIyC,1,0,0.2805924068489761
0A9mHc7oYUoCECqByV8cQR,0,1,0.16527066894379114
1jAzdHn0n2mODt7ZwW9S8N,3,0,0.5964858248440338
2iUXsYOEPhVqEBwsqP70rE,0,1,0.8678922701552395
2IRZnDFmlqMuOrYOLnZZyc,1,1,0.7469208321601614
4S5r8rve0naIVJETA51Oh5,2,0,0.5193181818181818
0lsRatBUs9HNIZAmoGABzk,1,1,0.2601602577026425
3a9dxgyM2rbFUvmN35qTTj,2,0,0.338379917184265
1LhMopPAallLeaeNutqbgS,1,1,0.420059362047259
2j5hsQvApottzvTn4pFJWF,3,1,0.7742229025811115
3p7XQpdt8Dr6oMXSvRZ9bg,0,1,0.5226743793179855
7uo4haz4VHCmrjBO0sZXUq,1,0,0.18631827020306213
3jjujdWJ72nww5eGnfs2E7,0,1,0.5297563223261325
1NRrlwFxkrEr2ZnwXJAXWe,2,0,0.1952380952380952
0CwiF8zPjl7ESC6nDnBvPo,4,0,0.597533359953888
2FY7b99s15jUprqC0M5NCT,3,1,0.4171114599686028
4lhqb6JvbHId48OUJGwymk,2,1,0.40187198067632846
6yARPLK0PV4heEyh7pVMGz,1,1,0.5874672696528552
1S1SmyaFUHdAVAl16eZlgj,4,0,0.306785121235327
4lIxdJw6W3Fg4vUIYCB0S5,4,1,0.6743734758034997
0QHEIqNKsMoOY5urbzN48u,0,1,0.6154485240319161
0DWdj2oZMBFSzRsi2Cvfzf,3,1,0.7545469766551856
0o6V0Ij0wf7nZiTxPTiWgQ,1,0,0.23920768394766068
7sHGrG2Xo1UQ4mSLZLpyY2,3,0,0.37437641723356
20R4HfKloPKgXDqU7UKk3x,4,1,0.49758495623375576
1wWZLW9uN2gLHkpx5MlfHV,0,0,0.4309832286957014
6s9m5J92By7jii22Q2XtY2,3,1,0.7237730566534916
6CjtS2JZH9RkDz5UVInsa9,3,1,0.5862876254180602
2vwlzO0Qp8kfEtzTsCXfyE,2,1,0.35425293305728084
3QGsuHI8jO1Rx4JWLUh9jd,1,1,0.6849186327594863
5pfJsMwoRYKampPay8amX0,3,1,0.5962131837307153
6t2eIONH4Sax3R21QWiKNp,4,1,0.7527444776654586
5f1joOtoMeyppIcJGZQvqJ,2,1,0.811697182598822
0moqpuDhgttCjbCW9eYtNq,1,0,0.5009711613524984
0Rm85lKJ6ekRvWTF3msFXz,3,0,0.5287784679089026
5b2bu6yyATC1zMXDGScJ2d,4,1,0.696265207215888
67awxiNHNyjMXhVgsHuIrs,0,1,0.2511837601025149
1rkfJLgTlB6XYNjgZ0sVaK,3,1,0.6720248049052397
5uCax9HTNlzGybIStD3vDh,0,1,0.48673379151491986
4E0v7I2QmiTFDIDJuP5AeZ,0,0,0.27427643036815397
77e1d8pVDGq0z9Vl6NGPwS,3,0,0.32735760971055083
3DmW6y7wTEYHJZlLo1r6XJ,4,1,0.8345753143924721
7hHeAw2ll9ZuWlg34XhMis,1,0,0.20909819347249545
3Yli7uWdYoxhtC8lsQEKC3,3,0,0.17973856209150327
5enxwA8aAbwZbf5qCHORXi,4,1,0.4229295945656648
7ANJBj2j4axvayuxdnKqoS,3,0,0.1925133689839572
3rUGC1vUpkDG9CZFHMur1t,0,1,0.7080085841055382
4umIPjkehX1r7uhmGvXiSV,4,1,0.7383325006775717
1JCCdiru7fhstOIF4N7WJC,0,1,0.31338030134731115
2Rk4JlNc2TPmZe2af99d45,4,1,0.5975982156417119
1sL0UTiQcgcoaYgRlkR3Y6,1,0,0.5927542761095311
7zsXy7vlHdItvUSH8EwQss,4,1,0.3873985889779476
6MVsglpCXFeS8sY2aGU8DN,3,0,0.25816993464052285
20DfkHC5grnKNJCzZQB6KC,1,1,0.619786167478356
2IGMVunIBsBLtEQyoI1Mu7,0,1,0.6455956090609332
1BxfuPKGuaTgP7aM0Bbdwr,4,1,0.7005482195533782
7pzMu8Y4MfwSgbuqJGcCw2,3,0,0.4485697309226721
1jaTQ3nqY3oAAYyCTbIvnM,1,1,0.6194932321452731
7yNX3ZFBWZoR52pbeU4Mcl,2,1,0.619481018981649
65y9gkCzkq6XEzqzrI221z,0,0,0.8395696837330829
0qvKgNrG1NGD2gfmWPlY6a,1,0,0.44491706571713624
5vUnjhBzRJJIAOJPde6zDx,4,1,0.748279062268796
0oJcIWQvejgUi79vtH8x80,3,0,0.45708421602834987
7kDUspsoYfLkWnZR7qwHZl,4,1,0.8158934023799375
7BKx7RIo6NKZOTZw7ht8tT,3,0,0.11176470588235295
5amnF5J2joZnGLJnyuyLkm,2,0,0.07539682539682539
7gZXCjAy6nxKCQWLEeX4LZ,2,1,0.22348484848484848
09mHLXMh3rmruStxevfh3U,3,0,0.24517481831812712
2f4K9nhN2RaRsMGaXTO3zt,2,0,0.7822871572871574
1i1fxkWeaMmKEB4T7zqbzK,3,1,0.71494295041092
6XHVuErjQ4XNm6nDPVCxVX,3,1,0.7253839415355924
4kte3OcW800TPvOVgrLLj8,4,1,0.6766248572612072
2UIUM6WSATp3fK2rgBwB6J,2,0,0.23464806798140128
7DnAm9FOTWE3cUvso43HhI,1,1,0.5644698142750695
7cRggVoZ18mmvIN2EcSQ3J,2,0,0.47372572217292713
4iJyoBOLtHqaGxP12qzhQI,4,1,0.7746992257712936
6fDlK6P4s3BVMls9EmfCWI,2,1,0.818194125818211
5yhKaacMZGRo4s6evJx9vk,2,1,0.8932718579234974
1brnLTvarI9D1hLP6z2Ar8,0,1,0.643711190443918
13P5rwmk2EsoFRIz9UCeh9,1,1,0.535357525670355
2DQ1ITjI0YoLFzuADN1ZBW,2,1,0.7050595238095237
3LEiqJm0Q2iwUNZ8t5PDqe,3,0,0.0
78pn8k7RogKo2oxl0DyX6d,1,0,0.4697717075471585
0J1YRLYhTG1MBosjidD7OI,4,1,0.7031787392398104
1at2p0RehzTXaFZFhlWXua,2,0,0.2270723104056437
5G47DlluL671zo0k3OhoSm,3,1,0.5580047403576816
2sLwPnIP3CUVmIuHranJZU,4,1,0.8283846360295115
5ggWRMAGb5XhVN0bbCQBZ6,1,0,0.2741085752709262
0zMzyHAeMvwq5CRstru1Fp,2,1,0.08024691358024691
21bRzGDnsSLUjnVV07LSCA,2,0,0.3371913580246913
24aWQFM1p8zbVcbDt93OIp,0,0,0.3934227896960342
3CjVigooVCgh0kam8sHYkN,4,0,0.5457136847842226
2Uak7X78uNFUuEsA22GLT6,2,0,0.13095238095238096
02VBYrHfVwfEWXk5DXyf0T,4,1,0.771426245611738
7ju97lgwC2rKQ6wwsf9no9,0,1,0.4628947768586298
7xUv1Igrk1WG79VfD0xsXS,4,0,0.653797946575676
7FC9Lng8iXU081lbigu8m8,4,1,0.31591727142963816
1vYXt7VSjH9JIM5oRRo7vA,4,1,0.6458583802925154
7p2UuZUwgke4lSW9B9mgwG,0,0,0.1336886765737695
0tEKvFDyMqytiKeyVCdyHf,2,0,0.4407608695652174
7gFqTzz5tl3xKn3GmfH4Md,0,0,0.07233112361262939
2vlDrKpOC0eSTqTDRcbYyw,0,1,0.3223295798710671
1zB4vmk8tFRmM9UULNzbLB,3,1,0.11176470588235295
7rrWWr43Qc5aXED95aNfxq,1,0,0.44352222079388365
3Kkjo3cT83cw09VJyrLNwX,2,1,0.49154040404040406
7gpy7sfWPNuOKmUNs3XQYE,0,1,0.284073798971689
29kQS8jVf08MEp6vFCF8Ot,0,0,0.4688659632489128
1b5mYf9KGaSwNpIeFeY1FP,2,0,0.3194444444444444
3iYEsBl8NBq1o1j5uY2Noe,0,1,0.6471350177288412
1bzM1cd6oqFozdr4wK6HdR,3,1,0.6647647038951386
7xcUWyLh6fIMsYjoVI7NnZ,1,0,0.675084424132043
1K39ty6o1sHwwlZwO6a7wK,4,1,0.3461072086371147
